,Property_ID,Property_Name,Property_Type,Property_Purpose,Baths,Bedrooms,City,Property_Location,Area,Area_Name,Properity_Price,Date_Added
1912,Flat 40527564,Zamil Heights 1 Bed Apartment Available On Installments In Central District Bahria Orchard Lahore,Flat,For Sale,1,1,Lahore,"Bahria Orchard, Lahore, Punjab",2.7 ,Bahria Orchard,6000000,1 day
1913,Flat 40528780,Zamil Heights 1 Bed Fully Furnished Apartment On Easy Installments In Central District Bahria Orchard Lahore,Flat,For Sale,1,1,Lahore,"Bahria Orchard, Lahore, Punjab",2.7 ,Bahria Orchard,7200000,1 day
1914,Flat 43088760,To sale You Can Find Spacious Flat In Bahria Orchard Phase 4 - Block G5,Flat,For Sale,-,-,Lahore,"Bahria Orchard, Lahore, Punjab",4.2 ,Bahria Orchard,4900000,1 day
1915,House 41340911,One kanal Villa For Sale at Hot Location Near park Big Mosque,House,For Sale,6,5,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,70000000,24/12/2022
1916,House 42934248,2 Kanal Luxury Bungalow For Sale At Hot Location Near Park,House,For Sale,7,6,Lahore,"DHA Defence, Lahore, Punjab",40.0,DHA Defence,330000000,24/12/2022
1917,House 42922368,5 Marla Modern Luxurious House For Sale In Bahria Town Lahore,House,For Sale,3,3,Lahore,"Bahria Town, Lahore, Punjab",5 ,Bahria Town,30000000,24/12/2022
1918,House 37977726,Original Add Brand New Modern Design Luxury Palace,House,For Sale,4,3,Lahore,"DHA Defence, Lahore, Punjab",5 ,DHA Defence,30000000,24/12/2022
1919,House 40631856,25 Marla Brand New Huge Elevation Design Bungalow,House,For Sale,6,5,Lahore,"DHA Defence, Lahore, Punjab",24.0,DHA Defence,80000000,24/12/2022
1920,House 42995725,11 Marla House Is Available For Sale In Icon Valley Phase 1 Lahore,House,For Sale,6,5,Lahore,"Raiwind Road, Lahore, Punjab",11 ,Raiwind Road,30000000,1 week
1921,House 43026679,9 Marla Double Storey Semi Commercial House With Market For Sale In Near Muslim Book Depot Gt Road Lahore.,House,For Sale,6,6,Lahore,"GT Road, Lahore, Punjab",9 ,GT Road,30000000,1 week
1922,House 42820106,5 Marla Double Storey Villa In Phase 2 Block C #264 Corner  For Sale Lda Approved New Lahore City Near Park,House,For Sale,4,3,Lahore,"New Lahore City, Lahore, Punjab",5 ,New Lahore City,20000000,1 week
1923,House 43049447,Luxury Spanish Bungalow For Sale In Dha Phase 6 Lahore,House,For Sale,-,-,Lahore,"DHA Defence, Lahore, Punjab",10 ,DHA Defence,50000000,1 week
1924,House 39829352,Fully Furnished 2 Kanal Top Location Designer Bungalow On 150 Ft Rd For Sale DHA Phase 5 Lahore,House,For Sale,7,6,Lahore,"DHA Defence, Lahore, Punjab",40.0,DHA Defence,320000000,1 week
1925,House 42784892,5 Marla House For Sale,House,For Sale,4,3,Lahore,"Paragon City, Lahore, Punjab",5 ,Paragon City,20000000,28/12/2022
1926,House 43138145,5 Marla House For Sale,House,For Sale,4,3,Lahore,"Paragon City, Lahore, Punjab",5 ,Paragon City,20000000,28/12/2022
1927,House 42928318,Brand New Spanish Design Bungalow For Sale At Prime Location Of DHA,House,For Sale,-,-,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,60000000,28/12/2022
1928,House 42739219,5 Marla Luxury House For Sale,House,For Sale,4,3,Lahore,"Bahria Town, Lahore, Punjab",5 ,Bahria Town,30000000,28/12/2022
1929,House 42383535,10 Marla home in L block,House,For Sale,5,4,Lahore,"DHA Defence, Lahore, Punjab",10 ,DHA Defence,50000000,28/12/2022
1930,House 42454312,5 Marla Corner Brand New House For Sale- Shershah Block Bahria Town Lahore,House,For Sale,3,3,Lahore,"Bahria Town, Lahore, Punjab",5 ,Bahria Town,20000000,28/12/2022
1931,House 42514132,5 Marla Establish Brand New House Is Available For Sale In Wapda Town,House,For Sale,4,4,Lahore,"Wapda Town, Lahore, Punjab",5 ,Wapda Town,30000000,28/12/2022
1932,House 36152541,Double Storey House For Sale In Shah Alam Market Lahore,House,For Sale,3,3,Lahore,"Shah Alam Market, Lahore, Punjab",1.2 ,Shah Alam Market,5800000,28/12/2022
1933,House 37312277,3.5 Marla 13 Square Feet Triple Storey House For Sale In Amir Town Harbanspura Lahore,House,For Sale,3,4,Lahore,"Harbanspura, Lahore, Punjab",3.5 ,Harbanspura,20000000,28/12/2022
1934,House 39724309,Get Your Dream House In Moeez Town Lahore,House,For Sale,3,3,Lahore,"Harbanspura, Lahore, Punjab",1.7 ,Harbanspura,5800000,28/12/2022
1935,House 40026803,4 Marla Double Storey House For Sale In Amir Town Harbanspura Lahore,House,For Sale,3,3,Lahore,"Harbanspura, Lahore, Punjab",4 ,Harbanspura,20000000,28/12/2022
1936,House 43191717,Stunning House Available For Sale At Phase 2 Dha Defence,House,For Sale,6,5,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,60000000,28/12/2022
1937,House 43191718,Stunning House Available For Sale At Dha 9 Town - Block A,House,For Sale,3,3,Lahore,"DHA Defence, Lahore, Punjab",5 ,DHA Defence,30000000,28/12/2022
1938,House 43191714,Stunning Bungalow Available For Sale In Dha Phase 8,House,For Sale,6,5,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,80000000,28/12/2022
1939,House 43191713,Stunning Bungalow Available For Sale In Dha Phase 4,House,For Sale,6,5,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,70000000,28/12/2022
1940,House 42770521,5 Marla House Is Available For Rent In State Life Housing Society Lahore,House,For Rent,4,3,Lahore,"State Life Housing Society, Lahore, Punjab",5 ,State Life Housing Society,65000,14/12/2022
1941,House 42715844,9 Marla House For Rent At Eden Avenue New Airport Road Lahore Cantt,House,For Rent,5,5,Lahore,"Eden, Lahore, Punjab",9 ,Eden,85000,14/12/2022
1942,House 42594609,5 Marla Fully Ideal Location Bungalow For Rent In Dha Phase 5 B,House,For Rent,4,3,Lahore,"DHA Defence, Lahore, Punjab",5 ,DHA Defence,75000,14/12/2022
1943,House 42347878,15 Marla Fully Luxury House For Rent In DHA Phase 1 D Lahore,House,For Rent,5,4,Lahore,"DHA Defence, Lahore, Punjab",15 ,DHA Defence,200000,14/12/2022
1944,House 42605768,Real Pictures 5 Marla Furnished House Rent In Dha Phase 5 D,House,For Rent,4,3,Lahore,"DHA Defence, Lahore, Punjab",5 ,DHA Defence,200000,14/12/2022
1945,House 42791371,7 Bed Room 2 Kanal Bungalow With Basement For Rent In Dha Phase 3 Xx,House,For Rent,6,7,Lahore,"DHA Defence, Lahore, Punjab",40.0,DHA Defence,1000000,14/12/2022
1946,House 42719730,10 Marla Full House Rent In DHA Phase 5 K,House,For Rent,5,4,Lahore,"DHA Defence, Lahore, Punjab",10 ,DHA Defence,200000,14/12/2022
1947,House 42651935,5 Marla house for Rent in bahria orchard phese 2,House,For Rent,5,3,Lahore,"Bahria Orchard, Lahore, Punjab",5 ,Bahria Orchard,50000,14/12/2022
1948,House 42372693,G Block 10 Marla House Available For Rent On 80 Ft Road In Central Park Housing Scheme Lahore,House,For Rent,5,5,Lahore,"Central Park Housing Scheme, Lahore, Punjab",10 ,Central Park Housing Scheme,72000,07/12/2022
1949,House 42803137,5 Marla Luxury House Available For Rent In Dha 9 Town,House,For Rent,4,3,Lahore,"DHA Defence, Lahore, Punjab",5 ,DHA Defence,62000,07/12/2022
1950,House 42809569,10 MARLA LIKE NEW HOUSE AVAILABLE FOR RENT IN STATE LIFE HOUSING SOCIETY,House,For Rent,6,5,Lahore,"State Life Housing Society, Lahore, Punjab",10 ,State Life Housing Society,100000,07/12/2022
1951,House 42809109,10 MARLA HOUSE WITH GAS AVAILABLE FOR RENT IN STATE LIFE HOUSING SOCIETY,House,For Rent,6,5,Lahore,"State Life Housing Society, Lahore, Punjab",10 ,State Life Housing Society,200000,07/12/2022
1952,House 42646080,Original Pictures For Rent 1 Kanal One Click Deal,House,For Rent,6,5,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,300000,24/12/2022
1953,House 43104613,1 Kanal Full House Available For Rent In Dha Phase 3,House,For Rent,6,6,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,300000,24/12/2022
1954,House 41444561,"Designer Bungalow, Beautifully Designed By Architect For Rent In Phase-5",House,For Rent,7,5,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,300000,24/12/2022
1955,House 42322773,A Great Choice For A 5 Marla House Available In Punjab University Society Phase 2,House,For Rent,4,4,Lahore,"Punjab University Employees Society, Lahore, Punjab",5 ,Punjab University Employees Society,52000,24/12/2022
1956,House 42643604,Main Boulevard Hot Location 3 bed house Available For Rent,House,For Rent,3,3,Lahore,"Askari, Lahore, Punjab",10 ,Askari,100000,23/12/2022
1957,House 43185327,BRAND NEW HOUSE FOR RENT,House,For Rent,5,5,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,300000,28/12/2022
1958,House 43185319,10 Marla Brand New Luxury House For Rent In Sector C Hussain Block Bahria Town Lahore,House,For Rent,6,5,Lahore,"Bahria Town, Lahore, Punjab",10 ,Bahria Town,200000,28/12/2022
1959,House 43185246,7 Marla Beautiful House Available For Rent In Dha Phase 6,House,For Rent,4,3,Lahore,"DHA Defence, Lahore, Punjab",7 ,DHA Defence,200000,28/12/2022
1960,House 42378288,6 Marla House For Rent,House,For Rent,4,3,Lahore,"Paragon City, Lahore, Punjab",5 ,Paragon City,60000,28/12/2022
1961,House 42363648,5 Marla House For Rent,House,For Rent,4,3,Lahore,"Paragon City, Lahore, Punjab",5 ,Paragon City,60000,28/12/2022
1962,House 43185189,Facing Park 1 Kanal Modern Brand New House With Excellent Front Elevation For Rent in DHA Phase 8,House,For Rent,6,5,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,300000,28/12/2022
1963,House 42529081,10 Marla House For Rent,House,For Rent,4,4,Lahore,"Paragon City, Lahore, Punjab",10 ,Paragon City,200000,28/12/2022
1964,House 42544194,6 Marla House For Rent,House,For Rent,4,3,Lahore,"Paragon City, Lahore, Punjab",5 ,Paragon City,55000,28/12/2022
1965,Flat 41916867,2 Bed Fully Furnished Apartment Available For Rent In Sector C Bahria Town Lahore,Flat,For Rent,2,2,Lahore,"Bahria Town, Lahore, Punjab",4 ,Bahria Town,75000,23/12/2022
1966,Flat 42836322,Centrally Located Flat Available In Askari 11 - Sector B Apartments For rent,Flat,For Rent,3,3,Lahore,"Askari, Lahore, Punjab",10 ,Askari,76000,23/12/2022
1967,Flat 42593075,Fair-Priced 10 Marla Flat Available In Askari 11 - Sector B Apartments,Flat,For Rent,3,3,Lahore,"Askari, Lahore, Punjab",10 ,Askari,80000,23/12/2022
1968,Flat 42836402,Get An Attractive Flat In Lahore Under,Flat,For Rent,3,3,Lahore,"Askari, Lahore, Punjab",10 ,Askari,70000,23/12/2022
1969,Flat 43100878,one bed apartment like new for rent,Flat,For Rent,1,1,Lahore,"Bahria Town, Lahore, Punjab",2.4 ,Bahria Town,28000,23/12/2022
1970,Flat 41339230,1 Bed Apartment For Rent,Flat,For Rent,1,1,Lahore,"Bahria Town, Lahore, Punjab",2.1 ,Bahria Town,40000,23/12/2022
1971,Flat 42524926,1 Bed Luxury Apartment For Rent,Flat,For Rent,1,1,Lahore,"Bahria Town, Lahore, Punjab",2.1 ,Bahria Town,65000,23/12/2022
1972,Flat 42257141,Dha Phase 4 Gold Crest One Bed Rooms Furnished Apartment For Rent,Flat,For Rent,1,1,Lahore,"DHA Defence, Lahore, Punjab",2.5 ,DHA Defence,200000,23/12/2022
1973,Flat 41886412,5 Marla Apartment With 3 Bedroom In Jubilee Town,Flat,For Rent,3,3,Lahore,"Jubilee Town, Lahore, Punjab",5 ,Jubilee Town,29000,23/12/2022
1974,Flat 43098951,"Change Your Address To Askari 11, Lahore For A Reasonable Price Of",Flat,For Rent,2,2,Lahore,"Askari, Lahore, Punjab",10 ,Askari,65000,23/12/2022
1975,Flat 43098947,Flat Of 10 Marla Is Available In Contemporary Neighborhood Of Askari,Flat,For Rent,2,2,Lahore,"Askari, Lahore, Punjab",10 ,Askari,65000,23/12/2022
1976,Flat 43098946,Flat Of 10 Marla Available In Askari 11,Flat,For Rent,2,2,Lahore,"Askari, Lahore, Punjab",10 ,Askari,75000,23/12/2022
1977,Flat 43098060,Brand New Apartment Available For Rent In Askari 11 Sec-b Lahore,Flat,For Rent,3,3,Lahore,"Askari, Lahore, Punjab",10 ,Askari,70000,23/12/2022
1978,Flat 43095392,1 Bed Brand New Apartment For Rent Near Grand Masjid,Flat,For Rent,1,1,Lahore,"Bahria Town, Lahore, Punjab",2.3 ,Bahria Town,28000,23/12/2022
1979,Flat 42325728,4.5 Marla 3rd Floor Flat For Family,Flat,For Rent,2,2,Lahore,"Johar Town, Lahore, Punjab",4.5 ,Johar Town,15000,23/12/2022
1980,Flat 42282070,5 Marla 1st Floor Without Garage,Flat,For Rent,1,2,Lahore,"Johar Town, Lahore, Punjab",5 ,Johar Town,25000,23/12/2022
1981,Flat 42836211,Book A 10 Marla Flat In Askari 11 - Sector B Apartments,Flat,For Rent,3,3,Lahore,"Askari, Lahore, Punjab",10 ,Askari,83000,23/12/2022
1982,Flat 27448709,5 Marla 2 Bed Flat For Rent Askari 11 Lahore,Flat,For Rent,2,2,Lahore,"Askari, Lahore, Punjab",5 ,Askari,26000,23/12/2022
1983,Flat 29425773,5 Marla 2 Bed Flat For Rent Askari 11 Lahore,Flat,For Rent,2,2,Lahore,"Askari, Lahore, Punjab",5 ,Askari,26000,23/12/2022
1984,Flat 42593162,Flat Of 10 Marla Available In Askari 11 - Sector B Apartments,Flat,For Rent,3,3,Lahore,"Askari, Lahore, Punjab",10 ,Askari,80000,23/12/2022
1985,Flat 42669263,Gulberg Outclass 2 Bed Apartment Is Available For Rent,Flat,For Rent,3,2,Lahore,"Gulberg, Lahore, Punjab",8.6 ,Gulberg,300000,23/12/2022
1986,Flat 43090396,2 Marla First Floor Apartment Slightly Used Reasonable Demand 25 Lac Only Is Available For Rent In Al Hamd Colony 3no Stop Allama Iqbal Town Neelam Block Lahore,Flat,For Rent,-,-,Lahore,"Allama Iqbal Town, Lahore, Punjab",2 ,Allama Iqbal Town,13000,23/12/2022
1987,Flat 43088395,open view new building 3 bedrooms flat avalible for rent in askari x,Flat,For Rent,3,3,Lahore,"Askari, Lahore, Punjab",10 ,Askari,80000,23/12/2022
1988,Flat 42517859,10 Marla 3 Bedrooms Apartment Available For Rent In F sector Askari 10 Lahore Cantt,Flat,For Rent,3,3,Lahore,"Askari, Lahore, Punjab",10 ,Askari,80000,23/12/2022
1989,Flat 42499668,10 Marla 3 Bedrooms Brand New Luxury Apartment Available For Rent In F sector Askari 10 Lahore Cantt,Flat,For Rent,3,3,Lahore,"Askari, Lahore, Punjab",10 ,Askari,85000,23/12/2022
1990,Flat 34424383,9 Marla Apartment In Rehman Gardens Near Dha Phase 1 Avenue Mall,Flat,For Sale,3,3,Lahore,"Rehman Gardens, Lahore, Punjab",9 ,Rehman Gardens,20000000,26/12/2022
1991,Flat 42826423,Brand New 1 Bedroom Apartment For Sale in Iqbal Block Sector E Bahria Town Lahore,Flat,For Sale,1,1,Lahore,"Bahria Town, Lahore, Punjab",2.2 ,Bahria Town,7000000,2 minutes
1992,Flat 42826378,Studio Apartment For Sale In Iqbal Block Sector E Bahria Town Lahore,Flat,For Sale,1,-,Lahore,"Bahria Town, Lahore, Punjab",1.1 ,Bahria Town,4200000,24/12/2022
1993,Flat 42260049,Brand New 2 Bedrooms Apartment For Sale In Iqbal Block Sector E Bahria Town Lahore,Flat,For Sale,2,2,Lahore,"Bahria Town, Lahore, Punjab",3.1 ,Bahria Town,20000000,2 minutes
1994,Flat 43049688,Union Luxury Apartments 2 Bed Located At C Tower,Flat,For Sale,2,2,Lahore,"Raiwind Road, Lahore, Punjab",6.7 ,Raiwind Road,20000000,24/12/2022
1995,Flat 42998456,Studio Apartment Union Luxury Apartment Located At Etihad Town Main Raiwind Road,Flat,For Sale,-,-,Lahore,"Raiwind Road, Lahore, Punjab",2.2 ,Raiwind Road,6500000,23/12/2022
1996,Flat 42003219,1 Bed Apartment For Sale At Time Square Mall Bahira Orchard Lahore,Flat,For Sale,1,1,Lahore,"Bahria Orchard, Lahore, Punjab",1.9 ,Bahria Orchard,6100000,1 week
1997,Flat 42079853,1 Bed Hotel Apartment For Sale At Orchard Mall Bahira Orchard Lahore,Flat,For Sale,1,1,Lahore,"Bahria Orchard, Lahore, Punjab",2.3 ,Bahria Orchard,6800000,1 week
1998,Flat 42711670,Brand New Furnished Apartment  Block Dd Btl,Flat,For Sale,1,1,Lahore,"Bahria Town, Lahore, Punjab",2.1 ,Bahria Town,6500000,1 week
1999,Flat 43088761,950 Square Feet Flat For sale Is Available In Bahria Orchard Phase 4 - Block G5,Flat,For Sale,-,-,Lahore,"Bahria Orchard, Lahore, Punjab",4.2 ,Bahria Orchard,4900000,1 day
2000,Flat 43088784,Flat Of 950 Square Feet In Bahria Orchard Phase 4 - Block G5 For sale,Flat,For Sale,-,-,Lahore,"Bahria Orchard, Lahore, Punjab",4.2 ,Bahria Orchard,4900000,1 day
2001,Flat 43088786,Buying A Flat In Lahore?,Flat,For Sale,-,-,Lahore,"Bahria Orchard, Lahore, Punjab",4.2 ,Bahria Orchard,4900000,1 day
2002,Flat 43168163,FULLY FURNISHED STUDIO APARTMENT FOR SALE ON EASY INSTALLMENT PLAN IN IQBAL BLOCK BAHRIA TOWN,Flat,For Sale,1,-,Lahore,"Bahria Town, Lahore, Punjab",1.4 ,Bahria Town,5000000,1 day
2003,Flat 43168164,FULLY FURNISHED LUXURY STUDIO APARTMENT FOR SALE ON EASY MONTHLY INSTALLMENT PLAN IN IQBAL BLOCK BAHRIA TOWN,Flat,For Sale,1,-,Lahore,"Bahria Town, Lahore, Punjab",1.5 ,Bahria Town,5200000,1 day
2004,Flat 43168155,3 Bed 10 Marla 2nd Floor Apartment in New Building Available For Sale in Askari 11,Flat,For Sale,3,3,Lahore,"Askari, Lahore, Punjab",10 ,Askari,30000000,1 day
2005,Flat 43168159,1 BED LUXURY APARTMENT FOR SALE ON EASY MONTHLY INSTALLMENT PLAN IN ETIHAD TOWN,Flat,For Sale,1,1,Lahore,"Raiwind Road, Lahore, Punjab",2.8 ,Raiwind Road,8000000,1 day
2006,Flat 43168161,Luxury 3 Bed Apartment For Sale On Easy Monthly Installments In Etihad Town,Flat,For Sale,3,3,Lahore,"Raiwind Road, Lahore, Punjab",8 ,Raiwind Road,30000000,1 day
2007,House 41478799,5 Marla Hot Location House Available For Sale On Cavalry Extension,House,For Sale,5,4,Lahore,"Cavalry Ground, Lahore, Punjab",5 ,Cavalry Ground,30000000,23/12/2022
2008,House 39034394,1 Kanal Brand New Designer House Easy Approach Near Everything Regarding Restaurants Parks Masjid Commercials Very Peaceful Environment Attractive Price In Phase Dha 6,House,For Sale,10,6,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,70000000,23/12/2022
2009,House 42707583,TASK ESTATE OFFER 1 Kanal Most Beautiful Design Bungalow For Sale At Prime Location Of DHA PH 7,House,For Sale,6,5,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,60000000,23/12/2022
2010,House 42921439,Near Park 20 Marla Full Basement Full Furnished Lavish Spanish Bungalow For Sale,House,For Sale,7,6,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,70000000,23/12/2022
2011,House 41643982,10 Marla New Residential House With Gas For Sale In Sector C Bahria Town Lahore,House,For Sale,7,5,Lahore,"Bahria Town, Lahore, Punjab",10 ,Bahria Town,30000000,23/12/2022
2012,House 43039357,32 Marla House For Sale In Cantt Lahore.,House,For Sale,6,6,Lahore,"Cantt, Lahore, Punjab",32.0,Cantt,200000000,1 week
2013,House 42881891,10 Marla House Is Available For Sale In Sector E Talha Block Bahria Town Lahore,House,For Sale,6,5,Lahore,"Bahria Town, Lahore, Punjab",10 ,Bahria Town,50000000,1 week
2014,House 42896772,Dha Phase 7 Block T 1 Kanal Beautiful House For Sale,House,For Sale,6,5,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,90000000,1 week
2015,House 42859657,House In Allama Iqbal Town - Kamran Block For sale,House,For Sale,5,5,Lahore,"Allama Iqbal Town, Lahore, Punjab",10.5 ,Allama Iqbal Town,40000000,1 week
2016,House 43036137,2 Kanal Double Storey House Is Available For Sale In Mohlanwal Multan Road Lahore,House,For Sale,7,7,Lahore,"Mohlanwal, Lahore, Punjab",40.0,Mohlanwal,40000000,1 week
2017,House 39676308,2 Kanal Villa Designed By World Famous Architects And Designers,House,For Sale,5,5,Lahore,"Raiwind Road, Lahore, Punjab",40.0,Raiwind Road,140000000,28/12/2022
2018,House 37373936,1 Kanal Most Beautiful Design Bungalow For Sale At Prime Location Of Dha,House,For Sale,6,5,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,110000000,28/12/2022
2019,House 35883513,10 Marla Most Beautiful Bungalow For Sale At Prime Location Of Dha,House,For Sale,5,4,Lahore,"DHA Defence, Lahore, Punjab",10 ,DHA Defence,50000000,28/12/2022
2020,House 36913496,10 Marla Most Beautiful Design Bungalow For Sale At Prime Location Of Dha,House,For Sale,6,5,Lahore,"DHA Defence, Lahore, Punjab",10 ,DHA Defence,60000000,28/12/2022
2021,House 38804657,10 Marla Most Beautiful Design Bungalow For Sale At Prime Location Of Dha,House,For Sale,5,4,Lahore,"DHA Defence, Lahore, Punjab",10 ,DHA Defence,40000000,28/12/2022
2022,House 42823427,Its Owner Build 3.5 Marla Brand New House Is Available For Sale In Jubilee Town,House,For Sale,5,4,Lahore,"Jubilee Town, Lahore, Punjab",3.5 ,Jubilee Town,20000000,28/12/2022
2023,House 42822334,Its Owner Build 10 Marla Brand New House Is Available For Sale In Lda Avenue 1|,House,For Sale,6,6,Lahore,"LDA Avenue, Lahore, Punjab",10 ,LDA Avenue,40000000,28/12/2022
2024,House 43191710,Stunning House Available For Sale In Dha Phase 6,House,For Sale,4,4,Lahore,"DHA Defence, Lahore, Punjab",10 ,DHA Defence,50000000,28/12/2022
2025,House 43191711,"Stunning Bungalow For Sale In Phase 7, Dha Defence",House,For Sale,6,5,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,80000000,28/12/2022
2026,House 42925407,A House At Affordable Price Awaits You,House,For Sale,4,3,Lahore,"Pak Arab Housing Society, Lahore, Punjab",5 ,Pak Arab Housing Society,20000000,28/12/2022
2027,House 42925410,Shadab Garden House Sized 5 Marla For sale,House,For Sale,4,3,Lahore,"Shadab Garden, Lahore, Punjab",5 ,Shadab Garden,20000000,28/12/2022
2028,House 42925411,3 Marla House For sale In Vital Homes Housing Scheme Vital Homes Housing Scheme,House,For Sale,4,3,Lahore,"Vital Homes Housing Scheme, Lahore, Punjab",3 ,Vital Homes Housing Scheme,10000000,28/12/2022
2029,House 42925413,Gorgeous 3 Marla House For sale Available In Vital Homes Housing Scheme,House,For Sale,4,3,Lahore,"Vital Homes Housing Scheme, Lahore, Punjab",3 ,Vital Homes Housing Scheme,20000000,28/12/2022
